2000	-0.000869555
1999	-0.000582531
1998	-0.00059542
1997	-0.000510376
1996	-0.000338234
1995	-0.000230241
1994	-0.000171589
1993	-7.01266E-05
1992	-5.91026E-06
1991	-0.000154801
1990	-0.00017404
1989	-7.19282E-05
1988	1.03431E-05
1987	0.000156282
1986	0.000283399
1985	0.00031275
1984	0.000243776
1983	0.000193233
1982	0.000213745
1981	0.000143666
1980	0.000374843
1979	0.000422661
1978	0.000424248
1977	0.000384254
1976	0.000470412
1975	0.000436581
1974	0.000255277
1973	0.000452883
1972	0.000437411
1971	0.000565382
1970	0.000528301
1969	0.000737109
1968	0.000444733
1967	0.00067523
1966	0.00035418
1965	0.000393883
1964	0.000340226
1963	0.00064911
1962	0.000758794
1961	0.001007823
1960	0.001116236
1959	0.001041865
1958	0.000861497
1957	0.001024969
1956	0.000884775
1955	0.000933247
1954	0.000952125
1953	0.00100526
1952	0.001258397
1951	0.001115658
1950	0.0011544
1949	0.000960318
1948	0.000934439
1947	0.001160069
1946	0.001151944
1945	0.001251681
1944	0.001256772
1943	0.001177978
1942	0.001406117
1941	0.001309716
1940	0.001559259
1939	0.001628869
1938	0.002074371
1937	0.002088293
1936	0.001865542
1935	0.001962995
1934	0.001698478
1933	0.001935152
1932	0.001726322
1931	0.001754166
1930	0.001907308
1929	0.002074371
1928	0.002311044
1927	0.002227513
1926	0.002436342
1925	0.002311044
1924	0.002255356
1923	0.002171825
1922	0.002241435
1921	0.00235281
1920	0.002798313
1919	0.003076752
1918	0.002798313
1917	0.00249203
1916	0.002881844
1915	0.003021064
1914	0.003452644
1913	0.003842459
1912	0.003619708
1911	0.003856381
1910	0.004106976
1909	0.004079132
1908	0.003981679
1907	0.004009523
1906	0.005109357
1905	0.006292723
1904	0.007782372
1903	0.008325328
1902	0.009439084
1901	0.010232636
1900	0.011777973
1899	0.014116861
1898	0.016219076
1897	0.017346754
1896	0.018446588
1895	0.018182071
1894	0.01738852
1893	0.016831642
1892	0.015648276
1891	0.014437066
1890	0.012836041
1889	0.011541299
1888	0.009954197
1887	0.00840886
1886	0.007545699
1885	0.006766069
1884	0.006111738
1883	0.005680157
1882	0.005373874
1881	0.004566401
1880	0.004218352
1879	0.004037367
1878	0.003257737
1877	0.003396957
1876	0.003104596
1875	0.003243815
1874	0.002589483
1873	0.002645171
1872	0.00306283
1871	0.001837698
1870	0.002157903
1869	0.001475727
1868	-0.00128103
1867	-0.002171825
1866	-0.003550098
1865	-0.007322948
1864	-0.010636372
1863	-0.012293085
1862	-0.01745813
1861	-0.018683262
1860	-0.014144705
1859	-0.006000362
1858	0.002770469
1857	0.00299322
1856	0.005318186
1855	0.004942294
1854	0.003577942
1853	0.003508332
1852	0.002018683
1851	-0.000247748
1850	-0.001754166
1849	-0.002311044
1848	-0.002673015
1847	-0.001406117
1846	-0.000299332
1845	-0.000712634
1844	-9.34762E-05
1843	-6.30638E-05
1842	0.00074898
1841	0.001935152
1840	0.002199669
1839	0.002770469
1838	0.002505952
1837	0.00235281
1836	0.002659093
1835	0.003299503
1834	0.002686937
1833	0.002505952
1832	0.001726322
1831	0.001559259
1830	0.002088293
1829	0.001698478
1828	0.002185747
1827	0.002575561
1826	0.001698478
1825	0.002199669
1824	0.001768088
1823	0.001012659
1822	0.001189135
1821	0.001164726
1820	0.00185162
1819	0.002937532
1818	0.002645171
1817	0.002171825
1816	0.002074371
1815	0.001390225
1814	0.001949073
1813	0.001698478
1812	0.001768088
1811	0.002060449
1810	0.001949073
1809	0.001628869
1808	0.001475727
1807	0.001240413
1806	0.001068435
1805	0.001349193
1804	0.001314736
1803	0.001215821
1802	0.001201304
1801	0.001145264
1800	0.001268039
1799	0.001406117
1798	0.001098437
1797	0.000895638
1796	0.000803035
1795	0.000599109
1794	0.000987391
1793	0.000965696
1792	0.000694281
1791	0.00072531
1790	0.000656686
1789	0.000547201
1788	0.000428071
1787	0.000294938
1786	0.000461503
1785	0.000615992
1784	0.000491619
1783	0.000507922
1782	0.000450467
1781	0.000407586
1780	0.000158301
1779	0.000205814
1778	0.000484549
1777	0.000214575
1776	0.000322485
1775	0.000174559
1774	6.27099E-05
1773	6.07997E-05
1772	-0.000222604
1771	-6.62348E-05
1770	-7.66126E-05
1769	-1.20367E-05
1768	1.44153E-06
1767	-0.000169429
1766	-9.75838E-05
1765	2.6741E-05
1764	8.18486E-05
1763	0.000113856
1762	0.000148099
1761	3.2795E-06
1760	0.000176721
1759	0.000179029
1758	0.000389375
1757	0.000433048
1756	0.000444624
1755	0.000272908
1754	0.000103367
1753	0.000175244
1752	8.84806E-05
1751	8.06231E-05
1750	0.000189699
1749	0.000281597
1748	9.89694E-05
1747	5.36974E-06
1746	1.53165E-05
1745	0.000205922
1744	0.000216954
1743	-4.64155E-05
1742	-0.000112357
1741	-1.29737E-05
1740	-4.85056E-05
1739	-4.61273E-05
1738	-0.00013657
1737	1.44153E-07
1736	0.0001574
1735	6.99545E-05
1734	1.15684E-05
1733	-2.77488E-05
1732	4.31394E-05
1731	6.7107E-05
1730	-2.23433E-05
1729	7.11438E-05
1728	-1.62891E-05
1727	9.15082E-05
1726	8.27856E-05
1725	0.00016789
1724	8.16684E-05
1723	7.50725E-05
1722	-5.06677E-05
1721	-0.000209634
1720	-0.000207617
1719	-0.000463924
1718	-0.000501445
1717	-0.000866461
1716	-0.000953038
1715	-0.00104975
1714	-0.000995712
1713	-0.001257438
1712	-0.001447883
1711	-0.00192123
1710	-0.002826157
1709	-0.003257737
1708	-0.004162664
1707	-0.005680157
1706	-0.006237035
1705	-0.006571162
1704	-0.010107338
1703	-0.009021426
1702	-0.010176948
1701	-0.0161077
1700	-0.0149661
1699	-0.020353896
1698	-0.025310112
1697	-0.008005123
1696	-0.027147809
1695	-0.008297484
1694	-0.013086636
1693	-0.01190327
1692	-0.015216695
1691	0.017137925
1690	-0.002380654
1689	-0.002867922
1688	-0.01489649
1687	-0.001378119
1686	0.028414707
1685	0.021982765
1684	0.007893748
1683	0.00847847
1682	0.014270002
1681	0.011624831
1680	0.009814977
1679	0.009313787
1678	0.007587465
1677	0.005805455
1676	0.005833299
1675	0.005178967
1674	0.003995601
1673	0.00370324
1672	0.003215971
1671	0.002826157
1670	0.002645171
1669	0.002311044
1668	0.002338888
1667	0.002018683
1666	0.001573181
1665	0.001573181
1664	0.001322647
1663	0.001166171
1662	0.00106468
1661	0.000896
1660	0.000684105
1659	0.000533602
1658	0.000437953
1657	0.000473441
1656	0.000662892
1655	0.00070377
1654	0.000819598
1653	0.000962485
1652	0.00078196
1651	0.000931082
1650	0.000921445
1649	0.000806859
