1869	0.005828108
1868	0.00545924
1867	0.002600516
1866	0.002914054
1865	0.000627678
1864	-0.001765004
1863	-0.001201636
1862	-0.005256363
1861	-0.011527112
1860	-0.013924751
1859	-0.017133899
1858	-0.013223903
1857	-0.009738104
1856	-0.005809664
1855	-0.004057543
1854	-0.003467355
1853	-0.002692733
1852	-0.00272962
1851	-0.001918111
1850	-0.001506863
1849	-0.001991885
1848	-0.002194762
1847	-0.004352637
1846	-0.006196975
1845	-0.005533014
1844	-0.004075987
1843	-0.002397639
1842	-0.000901156
1841	-0.000391011
1840	0.000254889
1839	0.000839323
1838	0.001397447
1837	0.001407156
1836	0.001733877
1835	0.001046051
1834	0.000554148
1833	0.001094528
1832	0.000945478
1831	0.001104567
1830	0.001287503
1829	0.001313373
1828	0.001085253
1827	0.001224814
1826	0.00088334
1825	0.000710915
1824	0.000823886
1823	0.001118528
1822	0.001139563
1821	0.001490474
1820	0.001602599
1819	0.001781677
1818	0.001609679
1817	0.001440253
1816	0.001315812
1815	0.001075548
1814	0.001032141
1813	0.001086256
1812	0.00120215
1811	0.001264884
1810	0.001345941
1809	0.000996959
1808	0.000640625
1807	0.000543063
1806	0.000533892
1805	0.000637997
1804	0.000667623
1803	0.000624284
1802	0.000526487
1801	0.000560264
1800	0.000655007
1799	0.00034062
1798	0.000356381
1797	0.000282637
1796	3.56643E-05
1795	-0.000225504
1794	0.000110484
1793	0.000172035
1792	-4.77425E-07
1791	9.06203E-05
1790	-6.7794E-06
1789	-0.000218344
1788	-0.000395018
1787	-0.00055429
1786	-0.000271894
1785	-7.56204E-05
1784	-0.000214622
1783	-0.000181496
1782	-0.000338709
1781	-0.00019152
1780	-0.000724976
1779	-0.000751496
1778	-0.000311315
1777	-0.0005499
1776	-0.000309024
1775	-0.000623466
1774	-0.000712955
1773	-0.00087903
1772	-0.000803008
1771	-0.000594174
1770	-0.000598563
1769	-0.00063396
1768	-0.000652851
1767	-0.000842593
1766	-0.000783549
1765	-0.000700267
1764	-0.000829908
1763	-0.000830194
1762	-0.000541599
1761	-0.0007286
1760	-0.000780304
1759	-0.00057967
1758	-0.000467357
1757	-0.000401795
1756	-0.000476328
1755	-0.000541981
1754	-0.000615068
1753	-0.000792992
1752	-0.000678611
1751	-0.00084555
1750	-0.00084822
1749	-0.000572706
1748	-0.000695688
1747	-0.000729364
1746	-0.000851273
1745	-0.000775345
1744	-0.000667162
1743	-0.000994432
1742	-0.001023899
1741	-0.000882176
1740	-0.000834771
1739	-0.000881223
1738	-0.000827141
1737	-0.000840304
1736	-0.000792324
1735	-0.000547132
1734	-0.000632053
1733	-0.00080997
1732	-0.000801099
1731	-0.000849366
1730	-0.000966011
1729	-0.000971066
1728	-0.000781068
1727	-0.00063396
1726	-0.000685861
1725	-0.000391392
1724	-0.000722399
1723	-0.000568316
1722	-0.000335655
1721	-0.000310647
1720	-0.000511636
1719	-0.000895053
1718	-0.000388912
1717	-0.000393683
1716	-8.84142E-05
1715	0.000898158
1714	0.001459958
1713	0.002028772
1712	0.00284028
1711	0.002987827
1710	0.003246035
1709	0.004371081
1708	0.004500184
1707	0.005256363
1706	0.006178532
1705	0.007949096
1704	0.007764662
1703	0.010770933
1702	0.013094799
1701	0.011139801
1700	0.013795647
1699	0.016599041
1698	0.004832165
1697	0.045038731
1696	0.011084471
1695	0.011656215
1694	-0.027941719
1693	-0.005127259
1692	0.00156055
1691	0.011674659
1690	0.032294356
1689	-0.01763187
1688	-0.011158244
1687	0.034064921
1686	0.047620804
1685	0.001215107
1684	-0.020509037
1683	-0.020029509
1682	-0.009055699
1681	-0.009774991
1680	-0.00944301
1679	-0.005920325
1678	-0.006860937
1677	-0.006362966
1676	-0.004241977
1675	-0.004112873
1674	-0.003172261
1673	-0.00284028
1672	-0.002305422
1671	-0.001770909
1670	-0.001773578
1669	-0.001361223
1668	-0.000723641
1667	-0.000543602
1666	-0.000405136
1665	-0.000490452
1664	-0.000595319
1663	-0.000444168
1662	-0.000420692
1661	-0.000460679
1660	-0.000486156
1659	-0.000578812
1658	-0.000910218
1657	-0.000881986
1656	-0.000799096
1655	-0.000926145
1654	-0.001023135
1653	-0.000663442
1652	-0.00058215
1651	-0.000428995
1650	-0.000705037
1649	-0.000639017
1648	-0.000791466
1647	-0.000552189
1646	-0.000707707
1645	-0.000712383
1644	-0.000595795
1643	-0.000875214
1642	-0.00074663
1641	-0.000612684
1640	-0.000642261
1639	-0.000463255
1638	-0.000489211
1637	-0.000823897
1636	-0.000735374
1635	-0.000642833
1634	-0.000872257
1633	-0.001038204
1632	-0.000957047
1631	-0.000871208
1630	-0.000664395
1629	-0.000607818
1628	-0.000648176
1627	-0.000800813
1626	-0.000918801
1625	-0.000764469
1624	-0.000755789
1623	-0.001074535
1622	-0.001034294
1621	-0.001013218
1620	-0.00065247
1619	-0.000578716
1618	-0.000634819
1617	-0.000498945
1616	-0.00065972
1615	-0.000744627
1614	-0.000614592
1613	-0.000516407
1612	-0.000600852
1611	-0.000674793
1610	-0.000626996
1609	-0.00078784
1608	-0.000805583
1607	-0.000794041
1606	-0.000598657
1605	-0.000727075
1604	-0.000704847
1603	-0.000666876
1602	-0.000618408
1601	-0.000689867
1600	-0.000795472
1599	-0.000949035
1598	-0.000846217
1597	-0.000927195
1596	-0.000886182
1595	-0.000929198
1594	-0.000988995
1593	-0.000782499
1592	-0.000594174
1591	-0.000739762
1590	-0.000348158
1589	-0.000758936
1588	-0.000922331
1587	-0.000735756
1586	-0.000751592
1585	-0.000830384
1584	-0.000993858
1583	-0.001128886
1582	-0.000871208
1581	-0.000774104
1580	-0.00080606
1579	-0.000927481
1578	-0.000922713
1577	-0.000927385
1576	-0.000932536
1575	-0.000817602
1574	-0.000877313
1573	-0.000809209
1572	-0.000880269
1571	-0.000903065
1570	-0.000748062
1569	-0.000622128
1568	-0.000550282
1567	-0.000598657
1566	-0.000980889
1565	-0.000778015
1564	-0.000775535
1563	-0.000553049
1562	-0.00065495
1561	-0.000642737
1560	-0.000741765
1559	-0.000744817
1558	-0.000573467
1557	-0.000748062
1556	-0.000717152
1555	-0.000837156
1554	-0.000658003
1553	-0.000725452
1552	-0.001067287
1551	-0.000861001
1550	-0.00051574
1549	-0.000551903
1548	-0.000555815
1547	-0.000910981
1546	-0.000928912
1545	-0.000863672
1544	-0.00066678
1543	-0.000824089
1542	-0.001066811
1541	-0.000882272
1540	-0.000646077
1539	-0.000998342
1538	-0.000847553
1537	-0.000649415
1536	-0.000680422
1535	-0.000828667
1534	-0.000861001
1533	-0.000773628
1532	-0.000760559
1531	-0.000624609
1530	-0.000641212
1529	-0.0013922
1528	-0.001298401
1527	-0.00128334
1526	-0.001286581
1525	-0.001172364
1524	-0.001255979
1523	-0.001217272
1522	-0.001204305
1521	-0.001309556
1520	-0.001294779
1519	-0.001272853
1518	-0.001310127
1517	-0.001373805
1516	-0.001206402
1515	-0.001245586
1514	-0.00116836
1513	-0.000926719
1512	-0.001048692
1511	-0.001000249
1510	-0.000937685
1509	-0.001015983
1508	-0.00098623
1507	-0.000713051
1506	-0.000843547
1505	-0.000724117
1504	-0.000760367
1503	-0.000946175
1502	-0.000758746
1501	-0.000817506
1500	-0.000678801
1499	-0.000851083
1498	-0.00080606
1497	-0.000892097
1496	-0.000867584
1495	-0.000679373
1494	-0.000799478
1493	-0.000741289
1492	-0.000601234
1491	-0.000428613
1490	-0.000421933
1489	-0.00051574
1488	-0.000553049
1487	-0.00039836
1486	-0.000549423
1485	-0.000691586
1484	-0.000827999
1483	-0.000622988
1482	-0.000123262
1481	0.000161099
1480	-0.000401986
1479	-0.000196103
1478	-0.00015343
1477	-0.000312748
1476	-0.000451422
1475	-0.000393111
1474	-0.000301581
1473	-0.000280867
1472	-6.35904E-05
1471	-6.0917E-05
1470	0.000223943
1469	0.000176953
1468	0.000146965
1467	-1.93833E-05
1466	6.7081E-05
1465	0.000257851
1464	0.000362877
1463	0.000369613
1462	0.00026043
1461	-0.000100921
1460	-5.15618E-06
1459	-9.66249E-05
1458	-5.81483E-05
1457	-0.000140351
1456	-0.000199157
1455	-0.000177678
1454	-0.000237245
1453	-0.000132904
1452	-0.000179205
1451	6.74629E-05
1450	-0.000186461
1449	-2.76902E-05
1448	0.00018894
1447	0.000174422
1446	-6.33995E-05
1445	-1.34633E-05
1444	0.000358866
1443	0.000313585
1442	0.000291664
1441	1.75694E-05
1440	-0.00013911
1439	3.32772E-05
1438	0.000290374
1437	0.000479764
1436	0.000418954
1435	2.46356E-05
1434	0.00018445
1433	0.000386999
1432	0.00028216
1431	0.000617117
1430	0.000496581
1429	0.000250448
1428	8.26942E-05
1427	-0.000135768
1426	-0.000372399
1425	-0.000526903
1424	-0.00082943
1423	-0.001231477
1422	-0.001973442
1421	-0.001991885
1420	-0.00284028
1419	-0.003891553
1418	-0.004463298
1417	-0.00523792
1416	-0.006270749
1415	-0.006326079
1414	-0.007248248
1413	-0.008170417
1412	-0.006953154
1411	-0.005053486
1410	-0.002286979
1409	-0.000186461
1408	0.001083054
1407	0.00178225
1406	0.001076361
1405	0.00261896
1404	0.003024714
1403	0.002877167
1402	0.003965326
1401	0.004573958
1400	0.004407968
1399	0.004444854
1398	0.004887495
1397	0.004942826
1396	0.004942826
1395	0.004703062
1394	0.004020657
1393	0.003670232
1392	0.003116931
1391	0.002692733
1390	0.002489856
1389	0.002250092
1388	0.002139432
1387	0.002157875
1386	0.002637403
1385	0.002766507
1384	0.003430468
1383	0.003578015
1382	0.003116931
1381	0.002416083
1380	0.002028772
1379	0.001372482
1378	0.001081571
1377	0.0011519
1376	0.000937781
1375	0.001835173
1374	0.002028772
1373	0.002176319
1372	0.002434526
1371	0.002969384
1370	0.00256363
1369	0.002102545
1368	0.003559572
1367	0.002250092
1366	0.001801772
1365	0.003670232
1364	0.002969384
1363	0.002600516
1362	0.003504242
1361	0.001862781
1360	0.000816431
1359	0.001594897
1358	0.00102258
1357	0.001109779
1356	0.001119388
1355	0.000888646
1354	0.000477615
1353	0.000145532
1352	-0.000118774
1351	-2.29163E-06
1350	2.68794E-05
1349	-0.000184265
1348	0.000106855
1347	-0.000431571
1346	-0.000363906
1345	-0.000277049
1344	-0.000505719
1343	-0.000664205
1342	-0.000318571
1341	-0.000520129
1340	-0.000421073
1339	-0.000460965
1338	-0.000242591
1337	-0.000416778
1336	-0.000429852
1335	-0.000449035
1334	-0.000204312
1333	-0.000404373
1332	-0.000516311
1331	-0.000805679
1330	-0.000718775
1329	-0.000616214
1328	-0.000479954
1327	-0.000536446
1326	-0.000357798
1325	-0.00019448
1324	-0.000453903
1323	-0.000980889
1322	-0.000915273
1321	-0.000377077
1320	-0.000440924
1319	-0.000461918
1318	-0.00077048
1317	-0.000683858
1316	-0.000552285
1315	-0.000587685
1314	-0.000616977
1313	-0.000599803
1312	-0.000424987
1311	-0.000510491
1310	-0.000679851
1309	-0.000647222
1308	-0.000568888
1307	-0.000457147
1306	-0.000549519
1305	-0.000678801
1304	-0.000609917
1303	-0.000389675
1302	-0.000495413
1301	-0.000462396
1300	-0.000513163
1299	-0.000508774
1298	-0.000462968
1297	-0.000724498
1296	-0.000806728
1295	-0.000802722
1294	-0.0006622
1293	-0.000691108
1292	-0.00067012
1291	-0.000614878
1290	-0.000550568
1289	-0.000748825
1288	-0.000694924
1287	-0.000851273
1286	-0.000812165
1285	-0.00078517
1284	-0.000729841
1283	-0.000603429
1282	-0.000613065
1281	-0.000502953
1280	-0.000713336
1279	-0.000702556
1278	-0.000580911
1277	-0.000661724
1276	-0.000370015
1275	-0.000338041
1274	-0.000651038
1273	-0.00052843
1272	-0.000610203
1271	-0.000534537
1270	-0.000597608
1269	-0.000406949
1268	-0.000583488
1267	-0.000566025
1266	-0.000588831
1265	-0.000459437
1264	-0.000734133
1263	-0.000650467
1262	-0.00047003
1261	-0.000579002
1260	-0.000538067
1259	-0.000382803
1258	-0.000541025
1257	-0.000442737
1256	-0.000457339
1255	-0.000456001
1254	-0.000642643
1253	-0.000678801
1252	-0.00045791
1251	-0.000608486
1250	-0.000490834
1249	-0.000387479
1248	-0.000439397
1247	-0.000490642
1246	-0.000521179
1245	-0.000643692
1244	-0.000472798
1243	-0.00048253
1242	-0.000466308
1241	-0.000502379
1240	-0.000604288
1239	-0.00045562
1238	-0.000626232
1237	-0.00053988
1236	-0.000264163
1235	-0.000456479
1234	-0.000332696
1233	-0.000445409
1232	-0.000728504
1231	-0.000506293
1230	-0.000631289
1229	-0.000700457
1228	-0.000445599
1227	-0.000560968
1226	-0.000474993
1225	-0.000397215
1224	-0.000398264
1223	-0.000727647
1222	-0.000814168
1221	-0.00087445
1220	-0.0005499
1219	-0.000689773
1218	-0.000685669
1217	-0.000572036
1216	-0.000844596
1215	-0.000775727
1214	-0.000719347
1213	-0.000712765
1212	-0.0008404
1211	-0.000589976
1210	-0.00042346
1209	-0.000531579
1208	-0.000557534
1207	-0.00058635
1206	-0.000666876
1205	-0.00036715
1204	-0.000473847
1203	-0.000645218
1202	-0.000526426
1201	-0.000399982
1200	-0.000854231
1199	-0.000738903
1198	-0.000695114
1197	-0.000588163
1196	-0.000790989
1195	-0.000468121
1194	-0.00072612
1193	-0.000705419
1192	-0.00084927
1191	-0.000401986
1190	-0.000750542
1189	-0.0005832
1188	-0.000475468
1187	-0.000739572
1186	-0.000728028
1185	-0.000375931
1184	-0.000520319
1183	-0.000651992
1182	-0.000767235
1181	-0.000595605
1180	-0.000217294
1179	-0.000647316
1178	-0.000611824
1177	-0.000375835
1176	-0.000667066
1175	-0.000581961
1174	-0.000443786
1173	-0.000270559
1172	-0.000515454
1171	-0.000480623
1170	-0.000582724
1169	-0.000743292
1168	-0.000683762
1167	-0.000301389
1166	-0.000236385
1165	-0.000245835
1164	-0.000324487
1163	-5.06055E-05
1162	-0.000241062
1161	0.000109338
1160	-0.000251182
1159	0.000188222
1158	0.000366411
1157	0.000619508
1156	0.000755786
1155	0.000836407
1154	0.000906188
1153	0.000396503
1152	-0.00073213
1151	-0.001609118
1150	-0.002268536
1149	-0.002268536
1148	-0.002434526
1147	-0.001660098
1146	-0.001294875
1145	-0.001516392
1144	-0.001206212
1143	-0.000948464
1142	-0.001002346
1141	-0.000817792
1140	-0.000632529
1139	-0.000602761
1138	-7.02739E-05
1137	4.59773E-05
1136	-7.02739E-05
1135	-5.49974E-05
1134	-0.000128512
1133	-0.000177678
1132	-0.000152284
1131	-9.66249E-05
1130	5.25168E-07
1129	0.000259141
1128	-5.40426E-05
1127	-4.75502E-05
1126	7.39087E-05
1125	-0.000263781
1124	-6.44498E-05
1123	5.69589E-05
1122	9.25302E-05
1121	-0.00010665
1120	0.000135075
1119	0.000182588
1118	-3.151E-06
1117	-0.000154957
1116	-0.00020078
1115	-0.000328497
1114	-0.000136341
1113	-5.25149E-05
1112	-6.33039E-05
1111	-0.000111614
1110	-0.000376599
1109	-0.000466977
1108	-0.000290507
1107	-0.000243831
1106	-0.000470697
1105	-0.000518792
1104	-0.000378412
1103	-0.000339473
1102	-0.000297093
1101	-0.000200398
1100	-0.000413344
1099	-0.000460105
1098	-0.000372399
1097	-0.000676225
1096	-0.000554384
1095	-0.000360756
1094	-0.000224358
1093	-0.00011085
1092	-0.000155625
1091	-0.000220826
1090	-0.000477665
1089	-0.000474707
1088	-0.000626996
1087	-0.000418211
1086	-0.000283539
1085	-0.000276096
1084	-0.000630907
1083	-0.000416016
1082	-0.000376505
1081	-0.000326492
1080	-0.000268364
1079	-0.000315229
1078	-0.000378126
1077	-0.000142642
1076	-0.00019763
1075	-6.38768E-05
1074	-0.000199539
1073	-0.000241254
1072	-0.000147606
1071	-0.000434148
1070	-0.000453711
1069	-0.000125744
1068	-0.000333364
1067	-0.000254332
1066	-9.42381E-05
1065	-0.000101781
1064	-0.000204408
1063	-0.00014541
1062	-0.000170518
1061	2.13412E-05
1060	-0.00035417
1059	-0.000425749
1058	-0.000246887
1057	-0.000137582
1056	-0.000118488
1055	-0.0001098
1054	-0.000165649
1053	-0.00021529
1052	2.8455E-05
1051	-0.000233141
1050	-0.00019066
1049	-0.000260155
1048	-0.000114383
1047	-0.000115815
1046	-0.00028163
1045	-0.00018751
1044	-0.000290699
1043	-0.00030578
1042	-2.03381E-05
1041	2.27735E-05
1040	9.35808E-05
1039	-0.000290985
1038	-2.42529E-05
1037	-8.57409E-05
1036	-0.000344054
1035	-8.69821E-05
1034	-0.000150757
1033	9.30555E-05
1032	1.01692E-05
1031	-5.13692E-05
1030	5.65769E-05
1029	-7.44747E-05
1028	-0.000132522
1027	-8.08716E-05
1026	8.79943E-05
1025	0.00018574
1024	0.000288989
1023	6.52189E-05
1022	0.000333646
1021	0.000431612
1020	0.000322422
1019	0.000405961
1018	0.000325813
1017	0.000316404
1016	0.000160813
1015	-8.21166E-06
1014	-5.80527E-05
1013	-0.000236385
1012	-0.000365052
1011	-0.000259104
1010	-0.000276477
1009	-5.77663E-05
1008	-3.44694E-05
1007	-0.00019362
1006	-7.38065E-05
1005	-7.3711E-05
1004	0.000137128
1003	0.000512106
1002	0.000199589
1001	3.05553E-06
1000	-9.35697E-05
999	0.000400421
998	0.000254747
997	0.000126384
996	2.32986E-05
995	5.92506E-05
994	0.000123233
993	0.000226284
992	2.32508E-05
991	0.000257516
990	-0.000222163
989	-0.000266167
988	7.22853E-05
987	0.000195291
986	-6.36859E-05
985	2.78344E-05
984	8.84716E-05
983	0.000271175
982	4.08209E-05
981	-5.94849E-05
980	-0.000142069
979	-3.79067E-05
978	3.21791E-05
977	0.000183257
976	0.000855142
975	0.000705563
974	-0.000210326
973	0.000515306
972	0.000797553
971	0.000713255
970	7.54367E-05
969	-0.000459915
968	-0.000293657
967	0.000227907
966	0.000164633
965	-0.000526236
964	0.000220791
963	0.000208231
962	0.000143765
961	0.000447233
960	0.000359773
959	0.000398414
958	0.000469159
957	0.000114638
956	-2.0529E-05
955	0.000384275
954	0.000435721
953	0.000148732
952	5.75795E-05
951	0.000122469
950	0.000295103
949	-0.000358561
948	0.000276238
947	0.000288703
946	0.000421629
945	-0.000262064
944	0.00037735
943	0.000352704
942	0.000227095
941	-0.000499613
940	0.000215539
939	0.000274948
938	4.71232E-05
937	0.000580424
936	-0.000113333
935	0.00056891
934	-0.000218058
933	0.000682245
932	-7.35231E-06
931	4.30172E-05
930	-3.96252E-05
929	-0.000235813
928	-8.02032E-05
927	0.000719229
926	-0.000904401
925	-0.000274187
924	0.000744126
923	-0.000941977
922	-0.000156007
921	-0.000209657
920	-0.000339664
919	-0.000633482
918	-0.001381811
917	-0.000511636
916	0.000141139
915	-0.000286595
914	-7.04648E-05
913	-0.00021739
912	-7.48567E-05
911	-0.000872829
910	0.000248204
909	6.1256E-05
908	-0.000744246
907	6.19244E-05
906	-0.000872639
905	0.000213438
904	0.000104085
903	0.001035679
902	0.00114358
901	0.000345253
900	0.000862215
899	-0.000540835
898	0.000299067
897	0.000497058
896	0.000343724
895	0.000883772
894	-0.000201734
893	-0.000293467
892	-0.000367342
891	-0.000266072
890	-0.00016479
889	0.000594233
888	0.000570631
887	0.000702313
886	0.000616592
885	0.000416806
884	0.001231605
883	0.001169685
882	0.001265649
881	0.000411597
880	0.000729456
879	0.000178529
878	0.000973917
877	-0.000164122
876	-0.000276763
875	2.53995E-05
874	0.000629733
873	0.000229388
872	8.75646E-05
871	0.000123281
870	0.000293145
869	0.000261623
868	0.00024467
867	3.29425E-06
866	0.000144625
865	0.00029644
864	0.000367988
863	0.000289801
862	0.000360871
861	0.000617453
860	0.00067436
859	0.000421199
858	0.000411837
857	0.000901981
856	0.000878513
855	0.00046529
854	0.000799129
853	0.00041862
852	0.000363403
851	0.000776717
850	0.000756933
849	0.000788377
848	0.00093128
847	0.000626531
846	0.000487599
845	0.000591223
844	0.000824316
843	0.000570679
842	0.000873495
841	0.000968038
840	0.000952121
839	0.000780682
838	0.000578609
837	0.000959626
836	0.001066942
835	0.000807302
834	0.000716793
833	0.001309834
832	0.001291854
831	0.00105021
830	0.000739539
829	0.001406343
828	0.001160028
827	0.001153716
826	0.001423943
825	0.001142193
824	0.001645605
823	0.001610539
822	0.001796557
821	0.002047215
820	0.001918111
819	0.002028772
818	0.001936555
817	0.001973442
816	0.002065658
815	0.001973442
814	0.002489856
813	0.002416083
812	0.003080044
811	0.003190705
810	0.003282921
809	0.003135374
808	0.003799336
807	0.004075987
806	0.004112873
805	0.004371081
804	0.004260421
803	0.004241977
802	0.004758392
801	0.004629288
800	0.005625231
799	0.004647731
798	0.005625231
797	0.006012541
796	0.005846551
795	0.006270749
794	0.006694947
793	0.007174474
792	0.007727776
791	0.007690889
790	0.008336407
789	0.008373294
788	0.008926595
787	0.009000369
786	0.009516783
785	0.00955367
784	0.010106972
783	0.010309849
782	0.01064183
781	0.010844707
780	0.011084471
779	0.011656215
778	0.011766876
777	0.012412394
776	0.012836592
775	0.013223903
774	0.013463667
773	0.013869421
772	0.014348949
771	0.014810033
770	0.015289561
769	0.015639985
768	0.016488381
767	0.016672814
766	0.016783475
765	0.01741055
764	0.017705644
763	0.018388049
762	0.019088897
761	0.019642198
760	0.019826632
759	0.020582811
758	0.02150498
757	0.021984508
756	0.022685356
755	0.023293987
754	0.023755072
753	0.02440059
752	0.025027665
751	0.026060494
750	0.026890446
749	0.027369974
748	0.028513464
747	0.029269642
746	0.029970491
745	0.031021763
744	0.03127997
743	0.032497233
742	0.033216525
741	0.034212468
740	0.03515308
739	0.035890815
738	0.036831428
737	0.03793803
736	0.038749539
735	0.039745481
734	0.040796754
733	0.041774253
732	0.042788639
731	0.043710808
730	0.045075618
729	0.04579491
728	0.046624862
727	0.047897455
726	0.04880118
725	0.049797123
724	0.05130948
723	0.052102545
722	0.053190705
721	0.054666175
720	0.05545924
719	0.05682405
718	0.057764662
717	0.058963482
716	0.060106972
715	0.061084471
714	0.062449281
713	0.063518997
712	0.064939137
711	0.0661564
710	0.067318333
709	0.068609369
708	0.069679085
707	0.070988565
706	0.072095168
705	0.073884176
704	0.074714128
703	0.076208041
702	0.077277757
701	0.078531907
700	0.079454076
699	0.080800443
698	0.082146809
697	0.083345629
696	0.084691996
695	0.085724825
694	0.086720767
693	0.088011804
692	0.088970859
691	0.090059019
690	0.091220952
689	0.092290668
688	0.093637034
687	0.094725194
686	0.095887127
685	0.096735522
684	0.097362597
683	0.098598303
682	0.099631132
681	0.100756179
680	0.101733678
679	0.1025083
678	0.103578015
677	0.104776835
676	0.10545924
675	0.106307636
674	0.107137588
673	0.108004426
672	0.108779048
671	0.109867208
670	0.110438952
669	0.111250461
668	0.112025083
667	0.112818148
666	0.113223903
665	0.114182958
664	0.11495758
663	0.115455551
662	0.11604574
661	0.116599041
660	0.117189229
659	0.117779417
658	0.118258945
657	0.118646256
656	0.119476208
655	0.119845076
654	0.12047215
653	0.120767245
652	0.121099225
651	0.121394319
650	0.121689414
649	0.122021394
648	0.122464035
647	0.122556252
646	0.122888233
645	0.123330874
644	0.123423091
643	0.123570638
642	0.123884176
641	0.12417927
640	0.124308373
639	0.124363703
638	0.124160826
637	0.124437477
636	0.124529694
635	0.12451125
634	0.124253043
633	0.124050166
632	0.124087053
631	0.124013279
630	0.123810402
629	0.123828845
628	0.123404648
627	0.123349318
626	0.12286979
625	0.122205828
624	0.121763187
623	0.12178163
622	0.121246772
621	0.121062339
620	0.120564367
619	0.119789745
618	0.119439321
617	0.118812246
616	0.118258945
615	0.117705644
614	0.117373663
613	0.116654371
612	0.115953523
611	0.115271118
610	0.114459609
609	0.11337145
608	0.112707488
607	0.111988196
606	0.111047584
605	0.110051641
604	0.109295463
603	0.108447068
602	0.107322021
601	0.106455183
600	0.105606787
599	0.104573958
598	0.103707119
597	0.10278495
596	0.101789008
595	0.100885282
594	0.100018443
593	0.099151605
592	0.098081889
591	0.097049059
590	0.096274437
589	0.095204722
588	0.094282553
587	0.093268167
586	0.092309111
585	0.091184065
584	0.090427886
583	0.089413501
582	0.088804869
581	0.087513833
580	0.086702324
579	0.085872372
578	0.084950203
577	0.084267798
576	0.083511619
575	0.082700111
574	0.081925489
573	0.081316857
572	0.08094799
571	0.080247141
570	0.079841387
569	0.079380302
568	0.078753228
567	0.078697897
566	0.078937661
565	0.078734784
564	0.07855035
563	0.078642567
562	0.078845444
561	0.079011435
560	0.079398746
559	0.080320915
558	0.08105865
557	0.081925489
556	0.082995205
555	0.084120251
554	0.085577278
553	0.087458502
552	0.089395057
551	0.091718923
550	0.094817411
549	0.097583917
548	0.100922169
547	0.104223534
546	0.108410181
545	0.112818148
544	0.11763187
543	0.123589082
542	0.12958318
541	0.136222796
540	0.143950572
539	0.152065658
538	0.16091848
537	0.170638141
536	0.18094799
535	0.192585762
534	0.204647731
533	0.218074511
532	0.232146809
531	0.247122833
530	0.263150129
529	0.280007377
528	0.297141276
527	0.315289561
526	0.334101807
525	0.35284028
524	0.371689414
523	0.391147178
522	0.410088528
521	0.428734784
520	0.447307267
519	0.464717816
518	0.481648838
517	0.497620804
516	0.512191073
515	0.525617853
514	0.538067134
513	0.548893397
512	0.558520841
511	0.566857248
510	0.573681298
509	0.579288086
508	0.584009591
507	0.587624493
506	0.590520103
505	0.592807082
504	0.594559203
503	0.596514201
502	0.598303209
501	0.600497971
500	0.602821837
499	0.606049428
498	0.609627444
497	0.613758761
496	0.619218001
495	0.625267429
494	0.632829214
