2000	0.004141811
1999	0.004232983
1998	0.004350204
1997	0.004532548
1996	0.00462372
1995	0.004636745
1994	0.004714892
1993	0.004766991
1992	0.004819089
1991	0.004832113
1990	0.004753966
1989	0.00493631
1988	0.004858162
1987	0.00493631
1986	0.005196801
1985	0.005066556
1984	0.005105629
1983	0.005183777
1982	0.005144703
1981	0.005066556
1980	0.005418219
1979	0.005418219
1978	0.005509391
1977	0.005327047
1976	0.005483342
1975	0.005418219
1974	0.005379145
1973	0.005509391
1972	0.00567871
1971	0.005861054
1970	0.00582198
1969	0.005704759
1968	0.005730808
1967	0.005808956
1966	0.00567871
1965	0.005691735
1964	0.005496366
1963	0.005808956
1962	0.005795931
1961	0.006108521
1960	0.006290865
1959	0.006147594
1958	0.006121545
1957	0.006251791
1956	0.006108521
1955	0.006408086
1954	0.006447159
1953	0.006447159
1952	0.006642528
1951	0.00642111
1950	0.006408086
1949	0.006329938
1948	0.006186668
1947	0.006342963
1946	0.006473208
1945	0.006538331
1944	0.006616479
1943	0.006434135
1942	0.006525307
1941	0.006668577
1940	0.006889995
1939	0.006824872
1938	0.007410977
1937	0.0074761
1936	0.00718956
1935	0.007358879
1934	0.006994191
1933	0.007202584
1932	0.007059314
1931	0.007085363
1930	0.007306781
1929	0.0074761
1928	0.007567272
1927	0.007749616
1926	0.00807523
1925	0.007827763
1924	0.007606346
1923	0.007736591
1922	0.007397953
1921	0.007463075
1920	0.00807523
1919	0.008505041
1918	0.008348746
1917	0.008101279
1916	0.008088254
1915	0.008231525
1914	0.008413869
1913	0.009052072
1912	0.009351637
1911	0.009794472
1910	0.010107062
1909	0.010067988
1908	0.009768423
1907	0.009963792
1906	0.011175076
1905	0.012764073
1904	0.014743807
1903	0.015863919
1902	0.017465941
1901	0.018742348
1900	0.020656959
1899	0.023952174
1898	0.026752455
1897	0.028914533
1896	0.030125817
1895	0.029565761
1894	0.028432624
1893	0.027091094
1892	0.025436974
1891	0.023496314
1890	0.021073745
1889	0.019784313
1888	0.017609211
1887	0.015668551
1886	0.014535414
1885	0.013245982
1884	0.012230066
1883	0.011800255
1882	0.011266248
1881	0.010601995
1880	0.009963792
1879	0.009481883
1878	0.008752507
1877	0.008374795
1876	0.008127328
1875	0.007593321
1874	0.007046289
1873	0.007098388
1872	0.007280731
1871	0.006238766
1870	0.006512282
1869	0.006043398
1868	0.003204043
1867	0.002969601
1866	0.000999565
1865	-0.002904478
1864	-0.005665685
1863	-0.007111412
1862	-0.012347287
1861	-0.013545547
1860	-0.009403735
1859	-0.000401071
1858	0.008622262
1857	0.01030243
1856	0.010693167
1855	0.011083904
1854	0.009625153
1853	0.008973925
1852	0.007905911
1851	0.005717784
1850	0.003712001
1849	0.002591888
1848	0.00225325
1847	0.003868296
1846	0.005743833
1845	0.005418219
1844	0.006043398
1843	0.005665685
1842	0.006264815
1841	0.007293756
1840	0.007879861
1839	0.0082185
1838	0.007567272
1837	0.007918935
1836	0.008010107
1835	0.008700409
1834	0.008557139
1833	0.008036156
1832	0.007319805
1831	0.006981166
1830	0.007397953
1829	0.007267707
1828	0.007958009
1827	0.00807523
1826	0.007241658
1825	0.007879861
1824	0.007424002
1823	0.006720675
1822	0.006863945
1821	0.006772773
1820	0.007345854
1819	0.00836177
1818	0.008270598
1817	0.008140353
1816	0.007710542
1815	0.006994191
1814	0.007489124
1813	0.007228633
1812	0.007371903
1811	0.007710542
1810	0.007671468
1809	0.007384928
1808	0.007306781
1807	0.006929068
1806	0.006929068
1805	0.007007216
1804	0.007059314
1803	0.006981166
1802	0.006759749
1801	0.006850921
1800	0.006968142
1799	0.006942093
1798	0.006746724
1797	0.006629503
1796	0.006447159
1795	0.006238766
1794	0.006512282
1793	0.006460184
1792	0.006316914
1791	0.006238766
1790	0.006342963
1789	0.006329938
1788	0.006056422
1787	0.005952226
1786	0.006056422
1785	0.006186668
1784	0.006264815
1783	0.006160619
1782	0.005926177
1781	0.005952226
1780	0.005848029
1779	0.005795931
1778	0.00596525
1777	0.005848029
1776	0.005769882
1775	0.005574514
1774	0.005691735
1773	0.005782907
1772	0.005665685
1771	0.005691735
1770	0.005691735
1769	0.005782907
1768	0.005704759
1767	0.005613587
1766	0.005652661
1765	0.005652661
1764	0.005717784
1763	0.005704759
1762	0.005730808
1761	0.005587538
1760	0.005756857
1759	0.005900128
1758	0.006004324
1757	0.006056422
1756	0.006056422
1755	0.005900128
1754	0.005848029
1753	0.005913152
1752	0.005795931
1751	0.005743833
1750	0.005808956
1749	0.00582198
1748	0.005848029
1747	0.005704759
1746	0.005795931
1745	0.005835005
1744	0.005717784
1743	0.005717784
1742	0.005717784
1741	0.005756857
1740	0.005730808
1739	0.005717784
1738	0.00567871
1737	0.005887103
1736	0.005939201
1735	0.005952226
1734	0.005730808
1733	0.00582198
1732	0.005756857
1731	0.005756857
1730	0.005743833
1729	0.005874079
1728	0.005835005
1727	0.005939201
1726	0.005808956
1725	0.00596525
1724	0.005795931
1723	0.005665685
1722	0.005717784
1721	0.005574514
1720	0.005509391
1719	0.005444268
1718	0.005366121
1717	0.004975384
1716	0.004923285
1715	0.004753966
1714	0.004649769
1713	0.004232983
1712	0.003998541
1711	0.003269166
1710	0.002344422
1709	0.001849488
1708	0.000240948
1707	-0.000786302
1706	-0.001992758
1705	-0.003086822
1704	-0.00567871
1703	-0.006225742
1702	-0.008153377
1701	-0.012308213
1700	-0.01509547
1699	-0.022037563
1698	-0.026544062
1697	-0.005470317
1696	-0.041209722
1695	-0.006186668
1694	-0.042824768
1693	-0.019823387
1692	-0.005366121
1691	0.000329124
1690	-0.015850895
1689	-0.016905884
1688	-0.008739483
1687	-0.00462372
1686	0.044700305
1685	0.030282112
1684	0.010237308
1683	0.015902993
1682	0.021698924
1681	0.019107036
1680	0.017791555
1679	0.017505014
1678	0.013988382
1677	0.013714866
1676	0.012738024
1675	0.011904452
1674	0.011253224
1673	0.010172185
1672	0.009638178
1671	0.009768423
1670	0.009012999
1669	0.008882753
1668	0.008713434
1667	0.008270598
1666	0.008101279
1665	0.007984058
1664	0.007814739
1663	0.007684493
1662	0.007254682
1661	0.006981166
1660	0.006863945
1659	0.006668577
1658	0.006642528
1657	0.006798823
1656	0.006772773
1655	0.006889995
1654	0.007137461
1653	0.007228633
1652	0.007176535
1651	0.007176535
1650	0.007046289
1649	0.006955117
1648	0.006863945
1647	0.006916044
1646	0.006837896
1645	0.006681602
1644	0.006903019
1643	0.006759749
1642	0.006785798
1641	0.006720675
1640	0.006746724
1639	0.006616479
1638	0.006746724
1637	0.006746724
1636	0.006746724
1635	0.006785798
1634	0.006655552
1633	0.006512282
1632	0.006538331
1631	0.006603454
1630	0.006798823
